Category 1,Category 2,Category 3,Name,PLU,Base Price,GTINs,Description,Image Links,Weight Unit,Weight,Dimension Unit,Height,Width,Length,Manufacturer Name,Manufacturer Brand,Manufacturer Address,Tax Rate,Program Eligibility,Price Unit,Sell Unit,Volume Unit,Volume,Allergens,Energy,Energy Unit,Product Traits,Wine variety,Wine vintage,Alcohol percentage,Wine styles,Country origin,Package type,Region origin,Grape variety,Tasting notes,Package Dimension Height,Package Dimension Width,Package Dimension Length,Package Dimension Unit,Package Volume,Package Volume Unit,Package Weight,Package Weight Unit,Package Count,Storage Instructions,Net Quantity Unit,Net Quantity,Serving Size Unit,Serving Size,Servings,Conversion Rate,Minimum Quantity,Maximum Quantity,Ingredients,Additives,Instruction For Use,Deposit,Added Sugar,Calcium,Carbohydrates,Chloride,Cholesterol,Fat,Fiber,Fluoride,Magnesium,Monounsaturated Fat,Polyols,Polyunsaturated Fat,Potassium,Protein,Salt,Saturated Fat,Sodium,Starch,Sugar,Trans Fat,Vitamin C,In-store price
"Milk, Eggs, Dairy & Cheese",Cream,,Fresh Double Cream 300ml,45750135,2.12,5050854830693,,https://asdagroceries.scene7.com/is/image/asdagroceries/5050854830693,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12
"Milk, Eggs, Dairy & Cheese",Cream,,Strathroy Premium Fresh Whipping Cream 250ml,45750016,2.22,5015496000569,,https://asdagroceries.scene7.com/is/image/asdagroceries/5015496000569,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22
"Milk, Eggs, Dairy & Cheese",Cream,,Strathroy Premium Fresh Double Cream 250ml,45750085,2.22,5015496000453,,https://asdagroceries.scene7.com/is/image/asdagroceries/5015496000453,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22
"Milk, Eggs, Dairy & Cheese",Cream,,Light Squirty Cream 250g,45750055,2.33,5051413680933,,https://asdagroceries.scene7.com/is/image/asdagroceries/5051413680933,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33
"Milk, Eggs, Dairy & Cheese",Eggs,,Free Range 6 Large Eggs,29680021,2.52,20406103,,https://asdagroceries.scene7.com/is/image/asdagroceries/20406103,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52
"Milk, Eggs, Dairy & Cheese",Eggs,,Free Range 6 Medium Eggs,29680020,2.22,20406097,,https://asdagroceries.scene7.com/is/image/asdagroceries/20406097,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22
"Milk, Eggs, Dairy & Cheese",Eggs,,Free Range 12 Large Eggs,29680022,3.94,20406127,,https://asdagroceries.scene7.com/is/image/asdagroceries/20406127,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94
"Milk, Eggs, Dairy & Cheese",Eggs,,South Lakeland Free Range 6 Large British Eggs,29680005,3.12,5023686010021,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000326002455,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
"Milk, Eggs, Dairy & Cheese",Eggs,,Free Range 12 Medium Eggs,29680023,3.52,27348048,,https://asdagroceries.scene7.com/is/image/asdagroceries/27348048,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
"Milk, Eggs, Dairy & Cheese",Iced Coffee & Milk Drinks,,Cadbury Cocoa Chocolate Drink 250 Gr,33690007,5.56,5034660021445,,https://asdagroceries.scene7.com/is/image/asdagroceries/5034660021445,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56
"Milk, Eggs, Dairy & Cheese",Iced Coffee & Milk Drinks,,Fuel10K Chocolate Flavour Breakfast Milk Drink 330ml,46500084,1.62,5060201621836,,https://asdagroceries.scene7.com/is/image/asdagroceries/5060201621836,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
"Milk, Eggs, Dairy & Cheese",Iced Coffee & Milk Drinks,,Fuel10K Strawberry Flavour Breakfast Milk Drink 330ml,46500085,1.62,5060201621843,,https://asdagroceries.scene7.com/is/image/asdagroceries/5060201621843,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
"Milk, Eggs, Dairy & Cheese",Iced Coffee & Milk Drinks,,Fuel10K Vanilla Flavour Breakfast Milk Drink 330ml,46500086,1.62,5060201621898,,https://asdagroceries.scene7.com/is/image/asdagroceries/5060201621898,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
"Milk, Eggs, Dairy & Cheese",Iced Coffee & Milk Drinks,,Fuel10K Banana Flavour Breakfast Milk Drink 330ml,46500087,1.62,5060201620808,,https://asdagroceries.scene7.com/is/image/asdagroceries/5060201620808,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
"Milk, Eggs, Dairy & Cheese",Milk,,Whole British Milk 4 Pints/2272ml,45750126,2.07,20332167,,https://asdagroceries.scene7.com/is/image/asdagroceries/0000020332167,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07
"Milk, Eggs, Dairy & Cheese",Milk,,British Milk Semi Skimmed 4 Pints/2272ml,45750127,1.82,20337087,,https://asdagroceries.scene7.com/is/image/asdagroceries/20337087,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82
"Milk, Eggs, Dairy & Cheese",Milk,,Skimmed British Milk 4 Pints/2272ml,45750000,2.07,20341459,,https://asdagroceries.scene7.com/is/image/asdagroceries/20341459,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07
"Milk, Eggs, Dairy & Cheese",Milk,,Cravendale Pure Whole Milk 2 Litres,45750133,3.43,5000181024050,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000181024050,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43
"Milk, Eggs, Dairy & Cheese",Milk,,Cravendale Pure Semi Skimmed Milk 2 Litres,45750132,3.43,5000181024043,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000181024043,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43
"Milk, Eggs, Dairy & Cheese",Yoghurts,,Longley Farm Strawberry Yogurt 150g,45710000,0.82,5010578003018,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010578003018,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82
"Milk, Eggs, Dairy & Cheese",Yoghurts,,Longley Farm Hazelnut Yogurt 150g,45710002,0.76,5010578003087,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010578003087,,,,,,,,,,0,,,,,,,,,HFSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76
"Milk, Eggs, Dairy & Cheese",Yoghurts,,Longley Farm Mandarin Yogurt 150g,45710003,0.82,5010578003049,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010578003049,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82
"Milk, Eggs, Dairy & Cheese",Yoghurts,,Actimel Multifruit Cultured Yoghurt Drink 8 x 100g (800g),45710004,4.28,5016769993724,,https://asdagroceries.scene7.com/is/image/asdagroceries/5016769993724,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
"Milk, Eggs, Dairy & Cheese",Yoghurts,,Actimel Strawberry 0% Added Sugar Fat Free Yoghurt Drink 8 x 100g (800g),45710005,4.28,5060058332152,,https://asdagroceries.scene7.com/is/image/asdagroceries/5060058332152,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
Pets,Cat,,Catsan Hygiene Non-Clumping Odour Control Cat Litter 10L,12900000,9.38,5000166010641,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000166010641,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38
Pets,Cat,,Purina ONE Adult Cat Food with Salmon & Whole Grains 800g,12910003,7.48,8002205356656,,https://asdagroceries.scene7.com/is/image/asdagroceries/7613031853335,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48
Pets,Cat,,Purina ONE Adult Cat Food with Chicken & Whole Grains 800g,12910002,8.12,8002205356632,,https://asdagroceries.scene7.com/is/image/asdagroceries/7613031853311,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.12
Pets,Cat,,Whiskas Kitten Cat Milk Bottle 3 x 200ml,12890000,4.98,5900951115424,,https://asdagroceries.scene7.com/is/image/asdagroceries/5900951115424,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98
Pets,Cat,,Gourmet Perle Ocean Delicacies Mini Fillets in Gravy 12 x 85g,12960014,7.18,7613030955016,,https://asdagroceries.scene7.com/is/image/asdagroceries/7613030955016,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18
Pets,Dog,,Bonio The Original 650g,12920004,3.13,5000161004911,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000161004911,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13
Pets,Dog,,Pedigree Biscrok Gravy Bones Adult Dog Treats Original Biscuits 400g,12920000,2.22,5010394986052,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010394050012,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22
Pets,Dog,,PEDIGREE® Adult Wet Dog Food Mixed Selection Chunks in Jelly 6 x 385g Can,12940001,8.12,5000166123747,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000166123747,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.12
Pets,Dog,,Pedigree Dentastix Daily  Fresh Large 25kg+ 4 Sticks 154g,12970000,1.62,5010394984577,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010394051323,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
Pets,Dog,,PEDIGREE® Adult Wet Dog Food Mixed Selection in Gravy 6 x 400g Can,12940000,8.12,5000166061643,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000166061643,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.12
Pets,Other Pets,,Trill Nutrivit Complete Budgerigar Food 500g,12950000,3.76,4008429970511,,https://asdagroceries.scene7.com/is/image/asdagroceries/4008429970504,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
Pets,Other Pets,,Wild Bird Seed Mix 2kg,12950003,3.32,4048422172338,,https://asdagroceries.scene7.com/is/image/asdagroceries/4048422172338,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32
Pets,Other Pets,,Wild Bird Sunflower Hearts 625g,12950004,3.32,4048422172390,,https://asdagroceries.scene7.com/is/image/asdagroceries/4048422172390,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32
Pets,Other Pets,,Tetra AquaSafe 100ml,12950005,3.76,4004218737839,,https://asdagroceries.scene7.com/is/image/asdagroceries/4004218130555,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
Pets,Other Pets,,Tetra Goldfish Flakes 52g,12950006,3.76,4004218742628,,https://asdagroceries.scene7.com/is/image/asdagroceries/4004218171688,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
Quick Meals,Pizza & Fresh Pasta,,Italian Fresh Egg Tagliatelle 500g,40490003,2.47,5050854811654,,https://asdagroceries.scene7.com/is/image/asdagroceries/5050854811654,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47
Quick Meals,Pizza & Fresh Pasta,,Spinach & Ricotta Tortelloni 300g,40490000,2.47,5051413871225,,https://asdagroceries.scene7.com/is/image/asdagroceries/5051413871225,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47
Quick Meals,Pizza & Fresh Pasta,,Four Cheese Tortelloni 300g,40490001,2.47,5051413871256,,https://asdagroceries.scene7.com/is/image/asdagroceries/5051413871256,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47
Quick Meals,Pizza & Fresh Pasta,,Chicken & Bacon Tortelloni 300g,40490002,2.47,5051413976456,,https://asdagroceries.scene7.com/is/image/asdagroceries/5051413976456,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47
Quick Meals,Pizza & Fresh Pasta,,Fresh Gnocchi 500g,40490004,2.47,5054781531081,,https://asdagroceries.scene7.com/is/image/asdagroceries/5054781531081,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47
Quick Meals,Ready Meals & Fresh Soup,,Minestrone Soup 600g,40540000,2.32,5051413589908,,https://asdagroceries.scene7.com/is/image/asdagroceries/5051413589908,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32
Quick Meals,Ready Meals & Fresh Soup,,Carrot & Coriander Soup 600g,40540002,2.32,5051413975930,,https://asdagroceries.scene7.com/is/image/asdagroceries/5051413975930,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32
Quick Meals,Ready Meals & Fresh Soup,,Tomato & Basil Soup 600g,40540003,2.32,5051413975954,,https://asdagroceries.scene7.com/is/image/asdagroceries/5051413975954,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32
Quick Meals,Ready Meals & Fresh Soup,,Chicken & Vegetable Broth 600g,40540009,2.32,5057172003655,,https://asdagroceries.scene7.com/is/image/asdagroceries/5057172003655,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32
Quick Meals,Ready Meals & Fresh Soup,,New Covent Garden Soup Co. Spiced Butternut 560g,40540004,2.82,5056053305741,,https://asdagroceries.scene7.com/is/image/asdagroceries/5056053305741,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82
Quick Meals,Sandwiches & On The Go Food,,Coleraine Mature Cheddar with Crunchy Crackers & Sticky Chilli Chutney 72g,39290064,2.22,5011069172756,,https://asdagroceries.scene7.com/is/image/asdagroceries/5011069172756,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22
Quick Meals,Meal Kits,,Old El Paso 8 Regular Tortillas Flour 326g,32500002,2.23,46000283265,,https://asdagroceries.scene7.com/is/image/asdagroceries/0046000283265,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23
Quick Meals,Meal Kits,,Old El Paso Smoky BBQ Fajita Kit 500g,32500099,4.73,8410076471178,,https://asdagroceries.scene7.com/is/image/asdagroceries/8410076471178,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73
Quick Meals,Meal Kits,,Old El Paso Crispy Chicken Fajita Kit 555g,32500278,4.73,8410076470775,,https://asdagroceries.scene7.com/is/image/asdagroceries/8410076470775,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73
Quick Meals,Meal Kits,,Old El Paso Cheesy Baked Enchilada Kit 663g,32500096,4.73,8410076471222,,https://asdagroceries.scene7.com/is/image/asdagroceries/8410076471222,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73
Quick Meals,Meal Kits,,Old El Paso 12 Crunchy Taco Shells 156g,32500098,2.36,8410076480637,,https://asdagroceries.scene7.com/is/image/asdagroceries/8410076480637,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36
Quick Meals,Sandwiches & On The Go Food,,Side for One 8 Chicken Skewers 64g,40510001,1.78,5054070050149,,https://asdagroceries.scene7.com/is/image/asdagroceries/5054070050149,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78
Quick Meals,Sandwiches & On The Go Food,,Cheese & Tomato On Malted Bread,47710044,2.86,5054781464136,,https://asdagroceries.scene7.com/is/image/asdagroceries/5054781464136,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86
Quick Meals,Sandwiches & On The Go Food,,Chicken Fajita Wrap,47710045,3.53,5054781891130,,https://asdagroceries.scene7.com/is/image/asdagroceries/5054781891130,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53
Quick Meals,Sandwiches & On The Go Food,,Rustlers The Southern Fried Chicken Sub Sandwich 158g,40600001,2.82,5099556010835,,https://asdagroceries.scene7.com/is/image/asdagroceries/5099556010835,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82
Quick Meals,Sides & Snacks,,Extra Special Marabel Creamy Mash 400g,47300009,1.62,27697702,,https://asdagroceries.scene7.com/is/image/asdagroceries/27697702,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
Quick Meals,Sides & Snacks,,Mash Direct Mashed Turnip 400g,40550016,2.22,5060072990079,,https://asdagroceries.scene7.com/is/image/asdagroceries/5060072990079,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22
Quick Meals,Sides & Snacks,,Side for Two Cauliflower Cheese 400g,40620003,2.48,5052449132731,,https://asdagroceries.scene7.com/is/image/asdagroceries/5052449132731,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48
Quick Meals,Sides & Snacks,,Mash Direct Cauliflower Cheese Gratin 350g,40550018,2.98,5060072990208,,https://asdagroceries.scene7.com/is/image/asdagroceries/5060072990208,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98
Quick Meals,Sides & Snacks,,Mash Direct Potato Croquettes 300g,40550020,2.68,5060072990390,,https://asdagroceries.scene7.com/is/image/asdagroceries/5060072990390,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68
"Rice, Pasta, Pulses & Noodles",Noodles,,Mug Shot Comforting Chicken & Sweetcorn Noodles 54g,34890003,1.02,5021476000825,,https://asdagroceries.scene7.com/is/image/asdagroceries/5021476000825,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02
"Rice, Pasta, Pulses & Noodles",Noodles,,Mug Shot Tangy Sweet & Sour Noodles 67g,34890004,1.02,5021476000832,,https://asdagroceries.scene7.com/is/image/asdagroceries/5021476000832,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02
"Rice, Pasta, Pulses & Noodles",Noodles,,Pot Noodle Original Curry Flavour 90g,34890005,0.93,5000118203480,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000118203381,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
"Rice, Pasta, Pulses & Noodles",Noodles,,Pot Noodle Beef & Tomato Flavour 90g,34890006,0.93,5000118203497,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000118203398,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
"Rice, Pasta, Pulses & Noodles",Noodles,,Pot Noodle Chicken & Mushroom Flavour 90g,34890007,0.93,5000118203503,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000118203404,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
"Rice, Pasta, Pulses & Noodles",Pasta,,Cheesey Pasta 190g,34890038,2.22,5000224016608,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000224016608,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22
"Rice, Pasta, Pulses & Noodles",Pasta,,Spaghetti 500g,32500037,0.94,21043062,,https://asdagroceries.scene7.com/is/image/asdagroceries/0000021043062,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94
"Rice, Pasta, Pulses & Noodles",Pasta,,Marshalls Cheesey Mac 'N' Cheese 190g,34890000,1.88,5010223072291,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010223026720,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88
"Rice, Pasta, Pulses & Noodles",Pasta,,Conchiglie 500g,32500286,0.94,21043123,,https://asdagroceries.scene7.com/is/image/asdagroceries/0000021043123,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94
"Rice, Pasta, Pulses & Noodles",Pasta,,Fusilli 500g,32500287,0.94,21043147,,https://asdagroceries.scene7.com/is/image/asdagroceries/0000021043147,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94
"Rice, Pasta, Pulses & Noodles",Pulses,,Great Scot Red Split Lentils 500g,32500125,2.26,5010148111037,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000234033855,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26
"Rice, Pasta, Pulses & Noodles",Pulses,,TRS Red Split Lentils 500g,32510115,2.22,5017689000646,,https://asdagroceries.scene7.com/is/image/asdagroceries/5017689000646,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22
"Rice, Pasta, Pulses & Noodles",Pulses,,Mediterranean Style Tomato Cous Cous 100g,34890051,0.82,5054781875475,,https://asdagroceries.scene7.com/is/image/asdagroceries/0000027278970,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82
"Rice, Pasta, Pulses & Noodles",Pulses,,Great Scot Vegetable Broth Mix 500g,32500124,1.44,5010148111105,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000234033893,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44
"Rice, Pasta, Pulses & Noodles",Pulses,,Great Scot Scotch Broth Mix 500g,32500126,1.44,5010148111051,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000234033862,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44
"Rice, Pasta, Pulses & Noodles",Rice,,Tilda Pure Original Basmati Rice 5kg,32510000,15.62,5011157030401,,https://asdagroceries.scene7.com/is/image/asdagroceries/5011157030401,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.62
